Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.43  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Pulse,Off
TempUnit,C
Sampling interval,20ms
Total data points,40943     
Trigger,0         
Start time,2025-08-17,13:11:22
End time,2025-08-17,13:25:01
Trigger time,2025-08-17,13:11:22
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH5," CH 5","M",DC,2V,,Off,+50.00,-50.00,[A],28,16,2,0
CH6," CH 6","M",DC,100V,,Off,+50.00,-50.00,[V],5,23,30,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line Width
Pulse1,COUNT,L,,500000,0,[C],28,5,6,0
Pulse2,OFF,H,,500000,0,[],0,13,23,0
Pulse3,OFF,H,,500000,0,[],9,22,8,0
Pulse4,OFF,H,,500000,0,[],21,0,21,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH5,CH6,Pulse1,Alarm1-10,AlarmLogic/Pulse,AlarmOut
     34963,2025/08/17 13:23:01,240,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34964,2025/08/17 13:23:01,260,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34965,2025/08/17 13:23:01,280,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34966,2025/08/17 13:23:01,300,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34967,2025/08/17 13:23:01,320,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34968,2025/08/17 13:23:01,340,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34969,2025/08/17 13:23:01,360,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34970,2025/08/17 13:23:01,380,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34971,2025/08/17 13:23:01,400,+  0.51,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34972,2025/08/17 13:23:01,420,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34973,2025/08/17 13:23:01,440,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34974,2025/08/17 13:23:01,460,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34975,2025/08/17 13:23:01,480,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34976,2025/08/17 13:23:01,500,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34977,2025/08/17 13:23:01,520,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34978,2025/08/17 13:23:01,540,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34979,2025/08/17 13:23:01,560,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34980,2025/08/17 13:23:01,580,+  0.51,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34981,2025/08/17 13:23:01,600,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34982,2025/08/17 13:23:01,620,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34983,2025/08/17 13:23:01,640,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34984,2025/08/17 13:23:01,660,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34985,2025/08/17 13:23:01,680,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34986,2025/08/17 13:23:01,700,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34987,2025/08/17 13:23:01,720,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34988,2025/08/17 13:23:01,740,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34989,2025/08/17 13:23:01,760,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34990,2025/08/17 13:23:01,780,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34991,2025/08/17 13:23:01,800,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34992,2025/08/17 13:23:01,820,+  0.51,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34993,2025/08/17 13:23:01,840,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     34994,2025/08/17 13:23:01,860,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34995,2025/08/17 13:23:01,880,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34996,2025/08/17 13:23:01,900,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34997,2025/08/17 13:23:01,920,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34998,2025/08/17 13:23:01,940,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     34999,2025/08/17 13:23:01,960,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35000,2025/08/17 13:23:01,980,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     35001,2025/08/17 13:23:02,  0,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35002,2025/08/17 13:23:02, 20,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35003,2025/08/17 13:23:02, 40,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35004,2025/08/17 13:23:02, 60,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35005,2025/08/17 13:23:02, 80,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35006,2025/08/17 13:23:02,100,+  0.50,+ 48.40,        0,LLLLLLLLLL,LLLL,LLLL
     35007,2025/08/17 13:23:02,120,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35008,2025/08/17 13:23:02,140,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35009,2025/08/17 13:23:02,160,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35010,2025/08/17 13:23:02,180,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35011,2025/08/17 13:23:02,200,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35012,2025/08/17 13:23:02,220,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35013,2025/08/17 13:23:02,240,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35014,2025/08/17 13:23:02,260,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35015,2025/08/17 13:23:02,280,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35016,2025/08/17 13:23:02,300,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35017,2025/08/17 13:23:02,320,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35018,2025/08/17 13:23:02,340,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35019,2025/08/17 13:23:02,360,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35020,2025/08/17 13:23:02,380,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35021,2025/08/17 13:23:02,400,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35022,2025/08/17 13:23:02,420,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35023,2025/08/17 13:23:02,440,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35024,2025/08/17 13:23:02,460,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35025,2025/08/17 13:23:02,480,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35026,2025/08/17 13:23:02,500,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35027,2025/08/17 13:23:02,520,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35028,2025/08/17 13:23:02,540,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35029,2025/08/17 13:23:02,560,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35030,2025/08/17 13:23:02,580,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35031,2025/08/17 13:23:02,600,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35032,2025/08/17 13:23:02,620,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35033,2025/08/17 13:23:02,640,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35034,2025/08/17 13:23:02,660,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35035,2025/08/17 13:23:02,680,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35036,2025/08/17 13:23:02,700,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35037,2025/08/17 13:23:02,720,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35038,2025/08/17 13:23:02,740,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35039,2025/08/17 13:23:02,760,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35040,2025/08/17 13:23:02,780,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35041,2025/08/17 13:23:02,800,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35042,2025/08/17 13:23:02,820,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35043,2025/08/17 13:23:02,840,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35044,2025/08/17 13:23:02,860,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35045,2025/08/17 13:23:02,880,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35046,2025/08/17 13:23:02,900,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35047,2025/08/17 13:23:02,920,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35048,2025/08/17 13:23:02,940,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35049,2025/08/17 13:23:02,960,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35050,2025/08/17 13:23:02,980,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35051,2025/08/17 13:23:03,  0,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35052,2025/08/17 13:23:03, 20,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35053,2025/08/17 13:23:03, 40,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35054,2025/08/17 13:23:03, 60,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35055,2025/08/17 13:23:03, 80,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35056,2025/08/17 13:23:03,100,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35057,2025/08/17 13:23:03,120,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35058,2025/08/17 13:23:03,140,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35059,2025/08/17 13:23:03,160,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35060,2025/08/17 13:23:03,180,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35061,2025/08/17 13:23:03,200,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35062,2025/08/17 13:23:03,220,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35063,2025/08/17 13:23:03,240,+  0.52,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35064,2025/08/17 13:23:03,260,+  0.49,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35065,2025/08/17 13:23:03,280,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35066,2025/08/17 13:23:03,300,+  0.52,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35067,2025/08/17 13:23:03,320,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35068,2025/08/17 13:23:03,340,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35069,2025/08/17 13:23:03,360,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35070,2025/08/17 13:23:03,380,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35071,2025/08/17 13:23:03,400,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35072,2025/08/17 13:23:03,420,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35073,2025/08/17 13:23:03,440,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35074,2025/08/17 13:23:03,460,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35075,2025/08/17 13:23:03,480,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35076,2025/08/17 13:23:03,500,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35077,2025/08/17 13:23:03,520,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35078,2025/08/17 13:23:03,540,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35079,2025/08/17 13:23:03,560,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35080,2025/08/17 13:23:03,580,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35081,2025/08/17 13:23:03,600,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35082,2025/08/17 13:23:03,620,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35083,2025/08/17 13:23:03,640,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35084,2025/08/17 13:23:03,660,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35085,2025/08/17 13:23:03,680,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35086,2025/08/17 13:23:03,700,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35087,2025/08/17 13:23:03,720,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35088,2025/08/17 13:23:03,740,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35089,2025/08/17 13:23:03,760,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35090,2025/08/17 13:23:03,780,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35091,2025/08/17 13:23:03,800,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35092,2025/08/17 13:23:03,820,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35093,2025/08/17 13:23:03,840,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35094,2025/08/17 13:23:03,860,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35095,2025/08/17 13:23:03,880,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35096,2025/08/17 13:23:03,900,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35097,2025/08/17 13:23:03,920,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35098,2025/08/17 13:23:03,940,+  0.52,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35099,2025/08/17 13:23:03,960,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35100,2025/08/17 13:23:03,980,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35101,2025/08/17 13:23:04,  0,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35102,2025/08/17 13:23:04, 20,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35103,2025/08/17 13:23:04, 40,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35104,2025/08/17 13:23:04, 60,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35105,2025/08/17 13:23:04, 80,+  0.52,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35106,2025/08/17 13:23:04,100,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35107,2025/08/17 13:23:04,120,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35108,2025/08/17 13:23:04,140,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35109,2025/08/17 13:23:04,160,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35110,2025/08/17 13:23:04,180,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35111,2025/08/17 13:23:04,200,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35112,2025/08/17 13:23:04,220,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35113,2025/08/17 13:23:04,240,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35114,2025/08/17 13:23:04,260,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35115,2025/08/17 13:23:04,280,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35116,2025/08/17 13:23:04,300,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35117,2025/08/17 13:23:04,320,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35118,2025/08/17 13:23:04,340,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35119,2025/08/17 13:23:04,360,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35120,2025/08/17 13:23:04,380,+  0.49,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35121,2025/08/17 13:23:04,400,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35122,2025/08/17 13:23:04,420,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35123,2025/08/17 13:23:04,440,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35124,2025/08/17 13:23:04,460,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35125,2025/08/17 13:23:04,480,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35126,2025/08/17 13:23:04,500,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35127,2025/08/17 13:23:04,520,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35128,2025/08/17 13:23:04,540,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35129,2025/08/17 13:23:04,560,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35130,2025/08/17 13:23:04,580,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35131,2025/08/17 13:23:04,600,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35132,2025/08/17 13:23:04,620,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35133,2025/08/17 13:23:04,640,+  0.52,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35134,2025/08/17 13:23:04,660,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35135,2025/08/17 13:23:04,680,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35136,2025/08/17 13:23:04,700,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35137,2025/08/17 13:23:04,720,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35138,2025/08/17 13:23:04,740,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35139,2025/08/17 13:23:04,760,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35140,2025/08/17 13:23:04,780,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35141,2025/08/17 13:23:04,800,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35142,2025/08/17 13:23:04,820,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35143,2025/08/17 13:23:04,840,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35144,2025/08/17 13:23:04,860,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35145,2025/08/17 13:23:04,880,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35146,2025/08/17 13:23:04,900,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35147,2025/08/17 13:23:04,920,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35148,2025/08/17 13:23:04,940,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35149,2025/08/17 13:23:04,960,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35150,2025/08/17 13:23:04,980,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35151,2025/08/17 13:23:05,  0,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35152,2025/08/17 13:23:05, 20,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35153,2025/08/17 13:23:05, 40,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35154,2025/08/17 13:23:05, 60,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35155,2025/08/17 13:23:05, 80,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35156,2025/08/17 13:23:05,100,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35157,2025/08/17 13:23:05,120,+  0.50,+ 48.43,        0,LLLLLLLLLL,LLLL,LLLL
     35158,2025/08/17 13:23:05,140,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35159,2025/08/17 13:23:05,160,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35160,2025/08/17 13:23:05,180,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35161,2025/08/17 13:23:05,200,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35162,2025/08/17 13:23:05,220,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35163,2025/08/17 13:23:05,240,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35164,2025/08/17 13:23:05,260,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35165,2025/08/17 13:23:05,280,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35166,2025/08/17 13:23:05,300,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35167,2025/08/17 13:23:05,320,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35168,2025/08/17 13:23:05,340,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35169,2025/08/17 13:23:05,360,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35170,2025/08/17 13:23:05,380,+  0.50,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35171,2025/08/17 13:23:05,400,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35172,2025/08/17 13:23:05,420,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35173,2025/08/17 13:23:05,440,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35174,2025/08/17 13:23:05,460,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35175,2025/08/17 13:23:05,480,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35176,2025/08/17 13:23:05,500,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35177,2025/08/17 13:23:05,520,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35178,2025/08/17 13:23:05,540,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35179,2025/08/17 13:23:05,560,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35180,2025/08/17 13:23:05,580,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35181,2025/08/17 13:23:05,600,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35182,2025/08/17 13:23:05,620,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35183,2025/08/17 13:23:05,640,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35184,2025/08/17 13:23:05,660,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35185,2025/08/17 13:23:05,680,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35186,2025/08/17 13:23:05,700,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35187,2025/08/17 13:23:05,720,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35188,2025/08/17 13:23:05,740,+  0.50,+ 48.43,        0,LLLLLLLLLL,LLLL,LLLL
     35189,2025/08/17 13:23:05,760,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35190,2025/08/17 13:23:05,780,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35191,2025/08/17 13:23:05,800,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35192,2025/08/17 13:23:05,820,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35193,2025/08/17 13:23:05,840,+  0.53,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35194,2025/08/17 13:23:05,860,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35195,2025/08/17 13:23:05,880,+  0.51,+ 48.41,        0,LLLLLLLLLL,LLLL,LLLL
     35196,2025/08/17 13:23:05,900,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35197,2025/08/17 13:23:05,920,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35198,2025/08/17 13:23:05,940,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35199,2025/08/17 13:23:05,960,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35200,2025/08/17 13:23:05,980,+  0.51,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
     35201,2025/08/17 13:23:06,  0,+  0.50,+ 48.42,        0,LLLLLLLLLL,LLLL,LLLL
