rec_id;obc_timeStamp;gps_utcTime;gps_latitude;gps_longitude;gps_fixQuality;gps_dilution;gps_speed;lfm_netCounts;lfm_posCounts;lfm_temperature;lfm_integratedCorrFlow;lfm_instantFlow;gfs_gasFlow;gfs_gasTemp;gfs_netGasVolume;jm3_netjoule;jm3_voltage;jm3_current;sup_VoltageIn;all_energy;message_id;volt_voltage;volt_difference;Lap;Time;Column1;_1;_2
19250;1681579917.91;;39.7896532;-86.23564415;1.0;;0.0;;;;;;;;;464157.969;50428.0;108.0;16010.0;464158.0;714_202304_15_1659_56_0019213;;;3;17.532752777813332;;;
19251;1681579918.01;;39.7896532;-86.23564415;1.0;;0.0;;;;;;;;;464157.969;50428.0;108.0;16035.0;464158.0;714_202304_15_1659_56_0019214;;;3;17.53278055552;;;
19252;1681579918.11;;39.7896532;-86.23564415;1.0;;0.0;;;;;;;;;464158.76;50427.0;108.0;15994.0;464158.78125;714_202304_15_1659_56_0019215;;;3;17.532808333297776;;;
19253;1681579918.21;;39.7896532;-86.23564415;1.0;;0.0;;;;;;;;;464158.76;50427.0;108.0;16031.0;464158.78125;714_202304_15_1659_56_0019216;;;3;17.532836111146665;;;
19254;1681579918.32;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464159.366;50427.0;102.0;16006.0;464159.375;714_202304_15_1659_56_0019217;;;3;17.532866666666667;;;
19255;1681579918.42;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464159.366;50427.0;102.0;16006.0;464159.375;714_202304_15_1659_56_0019218;;;3;17.532894444444445;;;
19256;1681579918.51;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464160.026;50428.0;105.0;16039.0;464160.0625;714_202304_15_1659_56_0019219;;;3;17.532919444408886;;;
19257;1681579918.61;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464160.026;50428.0;105.0;16019.0;464160.0625;714_202304_15_1659_56_0019220;;;3;17.532947222186667;;;
19258;1681579918.71;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464160.619;50427.0;99.0;16031.0;464160.625;714_202304_15_1659_56_0019221;;;3;17.532975000035556;;;
19259;1681579918.82;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464160.619;50427.0;99.0;16027.0;464160.625;714_202304_15_1659_56_0019222;;;3;17.533005555555555;;;
19260;1681579918.91;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464161.317;50428.0;104.0;16031.0;464161.34375;714_202304_15_1659_56_0019223;;;3;17.53303055559111;;;
19261;1681579919.01;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464161.317;50428.0;104.0;16023.0;464161.34375;714_202304_15_1659_56_0019224;;;3;17.533058333297777;;;
19262;1681579919.12;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464161.96;50428.0;104.0;16023.0;464161.96875;714_202304_15_1659_56_0019225;;;3;17.533088888888887;;;
19263;1681579919.21;;39.789653233;-86.23564415;1.0;;0.0;;;;;;;;;464161.96;50428.0;104.0;16006.0;464161.96875;714_202304_15_1659_56_0019226;;;3;17.533113888924444;;;
19264;1681579919.32;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464162.683;50429.0;106.0;16010.0;464162.71875;714_202304_15_1659_56_0019227;;;3;17.533144444444442;;;
19265;1681579919.41;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464162.683;50429.0;106.0;15998.0;464162.71875;714_202304_15_1659_56_0019228;;;3;17.53316944448;;;
19266;1681579919.51;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464163.369;50429.0;106.0;16010.0;464163.375;714_202304_15_1659_56_0019229;;;3;17.533197222186665;;;
19267;1681579919.62;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464163.369;50429.0;106.0;16023.0;464163.375;714_202304_15_1659_56_0019230;;;3;17.53322777777778;;;
19268;1681579919.71;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464164.044;50430.0;106.0;16031.0;464164.0625;714_202304_15_1659_56_0019231;;;3;17.53325277781333;;;
19269;1681579919.82;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464164.044;50430.0;106.0;16043.0;464164.0625;714_202304_15_1659_56_0019232;;;3;17.533283333333333;;;
19270;1681579919.92;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464164.788;50430.0;107.0;16027.0;464164.8125;714_202304_15_1659_56_0019233;;;3;17.53331111111111;;;
19271;1681579920.02;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464164.788;50430.0;107.0;16027.0;464164.8125;714_202304_15_1659_56_0019234;;;3;17.533338888888892;;;
19272;1681579920.12;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464165.445;50427.0;102.0;16027.0;464165.46875;714_202304_15_1659_56_0019235;;;3;17.53336666666667;;;
19273;1681579920.22;;39.789653267;-86.235644183;1.0;;0.0;;;;;;;;;464165.445;50427.0;102.0;16035.0;464165.46875;714_202304_15_1659_56_0019236;;;3;17.533394444444447;;;
19274;1681579920.32;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464166.081;50430.0;99.0;16031.0;464166.09375;714_202304_15_1659_56_0019237;;;3;17.533422222222224;;;
19275;1681579920.41;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464166.081;50430.0;99.0;16010.0;464166.09375;714_202304_15_1659_56_0019238;;;3;17.53344722225778;;;
19276;1681579920.52;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464166.772;50429.0;104.0;16023.0;464166.8125;714_202304_15_1659_56_0019239;;;3;17.53347777777778;;;
19277;1681579920.62;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464166.772;50429.0;104.0;16056.0;464166.8125;714_202304_15_1659_56_0019240;;;3;17.533505555555557;;;
19278;1681579920.72;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464167.474;50429.0;105.0;16056.0;464167.5;714_202304_15_1659_56_0019241;;;3;17.533533333333335;;;
19279;1681579920.82;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464167.474;50429.0;105.0;16039.0;464167.5;714_202304_15_1659_56_0019242;;;3;17.533561111111112;;;
19280;1681579920.92;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464168.054;50429.0;100.0;16052.0;464168.09375;714_202304_15_1659_56_0019243;;;3;17.53358888888889;;;
19281;1681579921.02;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464168.054;50429.0;100.0;16048.0;464168.09375;714_202304_15_1659_56_0019244;;;3;17.533616666666667;;;
19282;1681579921.12;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464168.736;50430.0;105.0;16002.0;464168.75;714_202304_15_1659_56_0019245;;;3;17.533644444444445;;;
19283;1681579921.22;;39.789653267;-86.235644217;1.0;;0.0;;;;;;;;;464168.736;50430.0;105.0;16031.0;464168.75;714_202304_15_1659_56_0019246;;;3;17.533672222222226;;;
19284;1681579921.31;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464169.501;50429.0;109.0;16027.0;464169.53125;714_202304_15_1659_56_0019247;;;3;17.533697222186667;;;
19285;1681579921.41;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464169.501;50429.0;109.0;16023.0;464169.53125;714_202304_15_1659_56_0019248;;;3;17.533725000035556;;;
19286;1681579921.51;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464170.267;50430.0;109.0;16002.0;464170.28125;714_202304_15_1659_56_0019249;;;3;17.533752777742222;;;
19287;1681579921.61;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464170.267;50430.0;109.0;16031.0;464170.28125;714_202304_15_1659_56_0019250;;;3;17.53378055552;;;
19288;1681579921.71;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464171.029;50430.0;107.0;16043.0;464171.0625;714_202304_15_1659_56_0019251;;;3;17.533808333368892;;;
19289;1681579921.82;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464171.029;50430.0;107.0;16035.0;464171.0625;714_202304_15_1659_56_0019252;;;3;17.53383888888889;;;
19290;1681579921.92;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464171.631;50430.0;101.0;16023.0;464171.625;714_202304_15_1659_56_0019253;;;3;17.53386666666667;;;
19291;1681579922.02;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464171.631;50430.0;101.0;16031.0;464171.625;714_202304_15_1659_56_0019254;;;3;17.533894444444446;;;
19292;1681579922.12;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464172.349;50427.0;106.0;16031.0;464172.375;714_202304_15_1659_56_0019255;;;3;17.533922222222223;;;
19293;1681579922.22;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464172.349;50427.0;106.0;16023.0;464172.375;714_202304_15_1659_56_0019256;;;3;17.53395;;;
19294;1681579922.31;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464172.918;50431.0;98.0;16023.0;464172.9375;714_202304_15_1659_56_0019257;;;3;17.533974999964446;;;
19295;1681579922.41;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464172.918;50431.0;98.0;16023.0;464172.9375;714_202304_15_1659_56_0019258;;;3;17.534002777813335;;;
19296;1681579922.52;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464173.535;50430.0;102.0;16010.0;464173.5625;714_202304_15_1659_56_0019259;;;3;17.534033333333333;;;
19297;1681579922.62;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464173.535;50430.0;102.0;16014.0;464173.5625;714_202304_15_1659_56_0019260;;;3;17.534061111111114;;;
19298;1681579922.72;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464174.074;50430.0;98.0;16060.0;464174.09375;714_202304_15_1659_56_0019261;;;3;17.534088888888892;;;
19299;1681579922.82;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464174.074;50430.0;98.0;16056.0;464174.09375;714_202304_15_1659_56_0019262;;;3;17.53411666666667;;;
19300;1681579922.91;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464174.714;50431.0;104.0;16060.0;464174.75;714_202304_15_1659_56_0019263;;;3;17.534141666702222;;;
19301;1681579923.02;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464174.714;50431.0;104.0;16060.0;464174.75;714_202304_15_1659_56_0019264;;;3;17.534172222222224;;;
19302;1681579923.12;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464175.244;50431.0;97.0;16027.0;464175.25;714_202304_15_1659_56_0019265;;;3;17.534200000000002;;;
19303;1681579923.21;;39.789653267;-86.235644233;1.0;;0.0;;;;;;;;;464175.244;50431.0;97.0;16031.0;464175.25;714_202304_15_1659_56_0019266;;;3;17.53422500003556;;;
19304;1681579923.31;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464175.925;50431.0;105.0;16019.0;464175.96875;714_202304_15_1659_56_0019267;;;3;17.534252777742225;;;
19305;1681579923.41;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464175.925;50431.0;105.0;16027.0;464175.96875;714_202304_15_1659_56_0019268;;;3;17.534280555591113;;;
19306;1681579923.52;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464176.55;50429.0;103.0;16027.0;464176.5625;714_202304_15_1659_56_0019269;;;3;17.534311111111112;;;
19307;1681579923.62;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464176.55;50429.0;103.0;16039.0;464176.5625;714_202304_15_1659_56_0019270;;;3;17.53433888888889;;;
19308;1681579923.71;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464177.222;50431.0;105.0;16031.0;464177.25;714_202304_15_1659_56_0019271;;;3;17.534363888924446;;;
19309;1681579923.81;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464177.222;50431.0;105.0;16031.0;464177.25;714_202304_15_1659_56_0019272;;;3;17.534391666631112;;;
19310;1681579923.91;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464177.916;50431.0;103.0;16052.0;464177.9375;714_202304_15_1659_56_0019273;;;3;17.53441944448;;;
19311;1681579924.01;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464177.916;50431.0;103.0;16056.0;464177.9375;714_202304_15_1659_56_0019274;;;3;17.534447222186667;;;
19312;1681579924.12;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464178.634;50432.0;106.0;16019.0;464178.65625;714_202304_15_1659_56_0019275;;;3;17.53447777777778;;;
19313;1681579924.22;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464178.634;50432.0;106.0;16035.0;464178.65625;714_202304_15_1659_56_0019276;;;3;17.53450555555556;;;
19314;1681579924.32;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464179.211;50431.0;96.0;16010.0;464179.21875;714_202304_15_1659_56_0019277;;;3;17.534533333333336;;;
19315;1681579924.42;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464179.211;50431.0;96.0;16023.0;464179.21875;714_202304_15_1659_56_0019278;;;3;17.534561111111113;;;
19316;1681579924.52;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464179.899;50434.0;105.0;16019.0;464179.9375;714_202304_15_1659_56_0019279;;;3;17.53458888888889;;;
19317;1681579924.62;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464179.899;50434.0;105.0;16052.0;464179.9375;714_202304_15_1659_56_0019280;;;3;17.53461666666667;;;
19318;1681579924.71;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464180.509;50431.0;99.0;16043.0;464180.53125;714_202304_15_1659_56_0019281;;;3;17.534641666702225;;;
19319;1681579924.82;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464180.509;50431.0;99.0;16056.0;464180.53125;714_202304_15_1659_56_0019282;;;3;17.534672222222223;;;
19320;1681579924.92;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464181.059;50431.0;101.0;16039.0;464181.0625;714_202304_15_1659_56_0019283;;;3;17.5347;;;
19321;1681579925.02;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464181.059;50431.0;101.0;16002.0;464181.0625;714_202304_15_1659_56_0019284;;;3;17.53472777777778;;;
19322;1681579925.12;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464181.808;50432.0;108.0;15985.0;464181.84375;714_202304_15_1659_56_0019285;;;3;17.534755555555556;;;
19323;1681579925.21;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464181.808;50432.0;108.0;15969.0;464181.84375;714_202304_15_1659_56_0019286;;;3;17.534780555591112;;;
19324;1681579925.31;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464182.441;50433.0;102.0;15969.0;464182.46875;714_202304_15_1659_56_0019287;;;3;17.53480833329778;;;
19325;1681579925.42;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464182.441;50433.0;102.0;15969.0;464182.46875;714_202304_15_1659_56_0019288;;;3;17.534838888888892;;;
19326;1681579925.52;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464183.042;50432.0;102.0;15956.0;464183.0625;714_202304_15_1659_56_0019289;;;3;17.53486666666667;;;
19327;1681579925.62;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464183.042;50432.0;102.0;16014.0;464183.0625;714_202304_15_1659_56_0019290;;;3;17.534894444444447;;;
19328;1681579925.72;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464183.642;50433.0;103.0;16006.0;464183.65625;714_202304_15_1659_56_0019291;;;3;17.534922222222225;;;
19329;1681579925.81;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464183.642;50433.0;103.0;16043.0;464183.65625;714_202304_15_1659_56_0019292;;;3;17.53494722218667;;;
19330;1681579925.91;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464184.333;50433.0;104.0;16043.0;464184.34375;714_202304_15_1659_56_0019293;;;3;17.53497500003556;;;
19331;1681579926.02;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464184.333;50433.0;104.0;16014.0;464184.34375;714_202304_15_1659_56_0019294;;;3;17.535005555555557;;;
19332;1681579926.12;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464185.002;50432.0;104.0;15994.0;464185.0;714_202304_15_1659_56_0019295;;;3;17.535033333333335;;;
19333;1681579926.21;;39.789653283;-86.235644217;1.0;;0.0;;;;;;;;;464185.002;50432.0;104.0;16006.0;464185.0;714_202304_15_1659_56_0019296;;;3;17.53505833336889;;;
19334;1681579926.31;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464185.713;50433.0;105.0;15998.0;464185.75;714_202304_15_1659_56_0019297;;;3;17.535086111075557;;;
19335;1681579926.41;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464185.713;50433.0;105.0;16006.0;464185.75;714_202304_15_1659_56_0019298;;;3;17.535113888924446;;;
19336;1681579926.52;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464186.399;50433.0;104.0;16006.0;464186.4375;714_202304_15_1659_56_0019299;;;3;17.535144444444445;;;
19337;1681579926.62;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464186.399;50433.0;104.0;15994.0;464186.4375;714_202304_15_1659_56_0019300;;;3;17.535172222222222;;;
19338;1681579926.72;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464186.973;50432.0;99.0;16035.0;464187.0;714_202304_15_1659_56_0019301;;;3;17.535200000000003;;;
19339;1681579926.81;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464186.973;50432.0;99.0;16035.0;464187.0;714_202304_15_1659_56_0019302;;;3;17.535224999964445;;;
19340;1681579926.91;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464187.598;50433.0;101.0;16035.0;464187.59375;714_202304_15_1659_56_0019303;;;3;17.535252777813334;;;
19341;1681579927.01;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464187.598;50433.0;101.0;16039.0;464187.59375;714_202304_15_1659_56_0019304;;;3;17.53528055552;;;
19342;1681579927.11;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464188.31;50431.0;105.0;16010.0;464188.34375;714_202304_15_1659_56_0019305;;;3;17.53530833329778;;;
19343;1681579927.21;;39.789653317;-86.23564425;1.0;;0.0;;;;;;;;;464188.31;50431.0;105.0;16014.0;464188.34375;714_202304_15_1659_56_0019306;;;3;17.53533611114667;;;
19344;1681579927.32;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464188.993;50434.0;105.0;16010.0;464189.0;714_202304_15_1659_56_0019307;;;3;17.53536666666667;;;
19345;1681579927.41;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464188.993;50434.0;105.0;15998.0;464189.0;714_202304_15_1659_56_0019308;;;3;17.535391666702225;;;
19346;1681579927.52;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464189.764;50434.0;107.0;16023.0;464189.78125;714_202304_15_1659_56_0019309;;;3;17.535422222222223;;;
19347;1681579927.62;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464189.764;50434.0;107.0;16035.0;464189.78125;714_202304_15_1659_56_0019310;;;3;17.53545;;;
19348;1681579927.71;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464190.379;50433.0;101.0;16031.0;464190.375;714_202304_15_1659_56_0019311;;;3;17.535475000035557;;;
19349;1681579927.82;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464190.379;50433.0;101.0;16035.0;464190.375;714_202304_15_1659_56_0019312;;;3;17.535505555555556;;;
19350;1681579927.92;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464191.043;50434.0;105.0;16035.0;464191.0625;714_202304_15_1659_56_0019313;;;3;17.535533333333333;;;
19351;1681579928.02;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464191.043;50434.0;105.0;16006.0;464191.0625;714_202304_15_1659_56_0019314;;;3;17.535561111111114;;;
19352;1681579928.12;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464191.692;50434.0;103.0;16010.0;464191.6875;714_202304_15_1659_56_0019315;;;3;17.535588888888892;;;
19353;1681579928.22;;39.789653333;-86.235644267;1.0;;0.0;;;;;;;;;464191.692;50434.0;103.0;16023.0;464191.6875;714_202304_15_1659_56_0019316;;;3;17.53561666666667;;;
19354;1681579928.32;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464192.304;50433.0;101.0;16035.0;464192.34375;714_202304_15_1659_56_0019317;;;3;17.535644444444447;;;
19355;1681579928.41;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464192.304;50433.0;101.0;16043.0;464192.34375;714_202304_15_1659_56_0019318;;;3;17.535669444480003;;;
19356;1681579928.51;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464192.891;50434.0;99.0;16043.0;464192.90625;714_202304_15_1659_56_0019319;;;3;17.53569722218667;;;
19357;1681579928.61;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464192.891;50434.0;99.0;16035.0;464192.90625;714_202304_15_1659_56_0019320;;;3;17.535724999964447;;;
19358;1681579928.71;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464193.471;50435.0;101.0;16035.0;464193.5;714_202304_15_1659_56_0019321;;;3;17.535752777813336;;;
19359;1681579928.82;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464193.471;50435.0;101.0;16048.0;464193.5;714_202304_15_1659_56_0019322;;;3;17.535783333333335;;;
19360;1681579928.92;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464194.174;50431.0;105.0;16064.0;464194.1875;714_202304_15_1659_56_0019323;;;3;17.535811111111112;;;
19361;1681579929.02;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464194.174;50431.0;105.0;16039.0;464194.1875;714_202304_15_1659_56_0019324;;;3;17.53583888888889;;;
19362;1681579929.12;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464194.786;50433.0;102.0;16010.0;464194.8125;714_202304_15_1659_56_0019325;;;3;17.535866666666667;;;
19363;1681579929.22;;39.78965335;-86.235644283;1.0;;0.0;;;;;;;;;464194.786;50433.0;102.0;16027.0;464194.8125;714_202304_15_1659_56_0019326;;;3;17.535894444444445;;;
19364;1681579929.31;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464195.445;50434.0;102.0;16031.0;464195.46875;714_202304_15_1659_56_0019327;;;3;17.53591944440889;;;
19365;1681579929.41;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464195.445;50434.0;102.0;16023.0;464195.46875;714_202304_15_1659_56_0019328;;;3;17.53594722225778;;;
19366;1681579929.51;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464196.14;50435.0;106.0;16023.0;464196.15625;714_202304_15_1659_56_0019329;;;3;17.535974999964445;;;
19367;1681579929.61;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464196.14;50435.0;106.0;16056.0;464196.15625;714_202304_15_1659_56_0019330;;;3;17.536002777742222;;;
19368;1681579929.71;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464196.8;50436.0;104.0;16039.0;464196.8125;714_202304_15_1659_56_0019331;;;3;17.53603055559111;;;
19369;1681579929.81;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464196.8;50436.0;104.0;16060.0;464196.8125;714_202304_15_1659_56_0019332;;;3;17.53605833329778;;;
19370;1681579929.91;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464197.552;50433.0;105.0;16064.0;464197.59375;714_202304_15_1659_56_0019333;;;3;17.53608611114667;;;
19371;1681579930.01;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464197.552;50433.0;105.0;16010.0;464197.59375;714_202304_15_1659_56_0019334;;;3;17.536113888853336;;;
19372;1681579930.12;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464198.246;50434.0;105.0;16010.0;464198.25;714_202304_15_1659_56_0019335;;;3;17.536144444444446;;;
19373;1681579930.22;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464198.246;50434.0;105.0;16031.0;464198.25;714_202304_15_1659_56_0019336;;;3;17.536172222222223;;;
19374;1681579930.32;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464198.83;50433.0;100.0;16027.0;464198.84375;714_202304_15_1659_56_0019337;;;3;17.5362;;;
19375;1681579930.41;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464198.83;50433.0;100.0;16056.0;464198.84375;714_202304_15_1659_56_0019338;;;3;17.536225000035557;;;
19376;1681579930.51;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464199.415;50434.0;101.0;16014.0;464199.4375;714_202304_15_1659_56_0019339;;;3;17.536252777742224;;;
19377;1681579930.61;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464199.415;50434.0;101.0;16056.0;464199.4375;714_202304_15_1659_56_0019340;;;3;17.53628055552;;;
19378;1681579930.71;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464200.058;50435.0;103.0;16056.0;464200.09375;714_202304_15_1659_56_0019341;;;3;17.53630833336889;;;
19379;1681579930.82;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464200.058;50435.0;103.0;16048.0;464200.09375;714_202304_15_1659_56_0019342;;;3;17.536338888888892;;;
19380;1681579930.92;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464200.659;50436.0;100.0;16052.0;464200.6875;714_202304_15_1659_56_0019343;;;3;17.53636666666667;;;
19381;1681579931.02;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464200.659;50436.0;100.0;16006.0;464200.6875;714_202304_15_1659_56_0019344;;;3;17.536394444444447;;;
19382;1681579931.12;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464201.353;50435.0;103.0;16002.0;464201.375;714_202304_15_1659_56_0019345;;;3;17.536422222222225;;;
19383;1681579931.22;;39.789653333;-86.2356443;1.0;;0.0;;;;;;;;;464201.353;50435.0;103.0;16027.0;464201.375;714_202304_15_1659_56_0019346;;;3;17.536450000000002;;;
19384;1681579931.31;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464201.962;50435.0;101.0;16048.0;464201.96875;714_202304_15_1659_56_0019347;;;3;17.536474999964447;;;
19385;1681579931.41;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464201.962;50435.0;101.0;16027.0;464201.96875;714_202304_15_1659_56_0019348;;;3;17.536502777813336;;;
19386;1681579931.51;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464202.687;50435.0;105.0;16039.0;464202.71875;714_202304_15_1659_56_0019349;;;3;17.536530555520002;;;
19387;1681579931.61;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464202.687;50435.0;105.0;16039.0;464202.71875;714_202304_15_1659_56_0019350;;;3;17.53655833329778;;;
19388;1681579931.71;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464203.367;50434.0;104.0;16060.0;464203.375;714_202304_15_1659_56_0019351;;;3;17.53658611114667;;;
19389;1681579931.82;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464203.367;50434.0;104.0;16048.0;464203.375;714_202304_15_1659_56_0019352;;;3;17.536616666666667;;;
19390;1681579931.92;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464204.085;50437.0;105.0;16031.0;464204.125;714_202304_15_1659_56_0019353;;;3;17.536644444444445;;;
19391;1681579932.02;;39.789653317;-86.2356443;1.0;;0.0;;;;;;;;;464204.085;50437.0;105.0;16052.0;464204.125;714_202304_15_1659_56_0019354;;;3;17.536672222222222;;;
